variety_gallery_id,variety_id,original_name,encrypted_name,file_path,width,height,size,default,for_web,order,status,updated_by,updated_date
3281,39518,"La Libertad Robusto_7.jpg",VIL_LAL_VIL:ROBUSTO-1.jpg,uploads/variety_gallery/VIL_LAL_VIL:ROBUSTO-1.jpg,3904,1882,1324125,0,0,0,active,124,"2022-08-02 16:50:36"
3282,39518,"La Libertad Robusto_8.jpg",VIL_LAL_VIL:ROBUSTO-2.jpg,uploads/variety_gallery/VIL_LAL_VIL:ROBUSTO-2.jpg,1623,2057,890232,0,0,4,active,124,"2022-08-02 16:50:38"
3283,39518,"La Libertad Robusto_3.jpg",VIL_LAL_VIL:ROBUSTO-3.jpg,uploads/variety_gallery/VIL_LAL_VIL:ROBUSTO-3.jpg,1080,1080,515379,0,0,1,active,124,"2022-08-02 16:50:42"
3284,39518,"La Libertad Robusto_2.jpg",VIL_LAL_VIL:ROBUSTO-4.jpg,uploads/variety_gallery/VIL_LAL_VIL:ROBUSTO-4.jpg,1080,1080,488298,0,0,3,active,124,"2022-08-02 16:50:45"
3285,39518,"La Libertad Robusto_1.jpg",VIL_LAL_VIL:ROBUSTO-5.jpg,uploads/variety_gallery/VIL_LAL_VIL:ROBUSTO-5.jpg,1080,1080,514922,0,0,2,active,124,"2022-08-02 16:50:52"
3286,27174,"Catalog Sept 2022_68.png",ROC_VINTAGE12_ROC:ROBUSTO-1.png,uploads/variety_gallery/ROC_VINTAGE12_ROC:ROBUSTO-1.png,1080,1080,1184462,0,0,NULL,perged,124,"2022-08-25 10:50:34"
3287,27174,"Catalog Sept 2022_69.png",ROC_VINTAGE12_ROC:ROBUSTO-1.png,uploads/variety_gallery/ROC_VINTAGE12_ROC:ROBUSTO-1.png,1080,1080,1552638,0,1,1,active,124,"2022-08-25 10:50:34"
3288,27174,"Catalog Sept 2022_68.png",ROC_VINTAGE12_ROC:ROBUSTO-3.png,uploads/variety_gallery/ROC_VINTAGE12_ROC:ROBUSTO-3.png,1080,1080,1184462,1,1,0,active,124,"2022-08-25 10:50:48"
3289,40212,"Catalog Sept 2022_82.png","Ferio Tego_Limited_Timeless 10th Anniversary-1.png","uploads/variety_gallery/Ferio Tego_Limited_Timeless 10th Anniversary-1.png",1080,1080,1070415,1,1,0,active,124,"2022-08-25 15:28:10"
3290,40161,"Catalog Sept 2022_13.png","LAG_Serie S_Robusto Gordo-1.png","uploads/variety_gallery/LAG_Serie S_Robusto Gordo-1.png",1080,1080,1147723,1,0,1,active,124,"2022-08-25 15:30:55"
3291,40161,"Catalog Sept 2022_14.png","LAG_Serie S_Robusto Gordo-2.png","uploads/variety_gallery/LAG_Serie S_Robusto Gordo-2.png",1080,1080,1775887,0,0,0,active,124,"2022-08-25 15:30:57"
3292,35265,"Catalog Sept 2022_45.png",PUN_PUN:LIMITEDEDITI_CHOP-1.png,uploads/variety_gallery/PUN_PUN:LIMITEDEDITI_CHOP-1.png,1080,1080,1194806,0,0,1,active,124,"2022-08-25 15:34:22"
3293,35265,"Catalog Sept 2022_49.png",PUN_PUN:LIMITEDEDITI_CHOP-2.png,uploads/variety_gallery/PUN_PUN:LIMITEDEDITI_CHOP-2.png,1080,1080,1094486,0,0,2,active,124,"2022-08-25 15:34:24"
3294,35265,"Catalog Sept 2022_48.png",PUN_PUN:LIMITEDEDITI_CHOP-3.png,uploads/variety_gallery/PUN_PUN:LIMITEDEDITI_CHOP-3.png,1080,1080,904574,1,0,0,active,124,"2022-08-25 15:34:38"
3295,38297,"Catalog Sept 2022_52.png",CAM_LIMITEDE_LIB-1.png,uploads/variety_gallery/CAM_LIMITEDE_LIB-1.png,1080,1080,642744,1,0,2,active,124,"2022-08-25 15:35:28"
3296,38297,"Catalog Sept 2022_54.png",CAM_LIMITEDE_LIB-2.png,uploads/variety_gallery/CAM_LIMITEDE_LIB-2.png,1080,1080,661912,0,0,1,active,124,"2022-08-25 15:35:30"
3297,38297,"Catalog Sept 2022_55.png",CAM_LIMITEDE_LIB-3.png,uploads/variety_gallery/CAM_LIMITEDE_LIB-3.png,1080,1080,906693,0,0,0,active,124,"2022-08-25 15:35:32"
3298,40130,"Catalog Sept 2022_61.png","EPC_INCHN_No 64-1.png","uploads/variety_gallery/EPC_INCHN_No 64-1.png",1080,1080,1070766,1,0,1,active,124,"2022-08-25 15:36:09"
3299,40130,"Catalog Sept 2022_62.png","EPC_INCHN_No 64-2.png","uploads/variety_gallery/EPC_INCHN_No 64-2.png",1080,1080,1802847,0,0,0,active,124,"2022-08-25 15:36:11"
3300,39626,"Catalog Sept 2022_75.png",VEG_VEG:LIMITED_YEAROFTHET-1.png,uploads/variety_gallery/VEG_VEG:LIMITED_YEAROFTHET-1.png,1080,1080,1007204,1,0,2,active,124,"2022-08-25 15:37:40"
3301,39626,"Catalog Sept 2022_76.png",VEG_VEG:LIMITED_YEAROFTHET-2.png,uploads/variety_gallery/VEG_VEG:LIMITED_YEAROFTHET-2.png,1080,1080,1499384,0,0,1,active,124,"2022-08-25 15:37:42"
3302,39626,"Catalog Sept 2022_72.png",VEG_VEG:LIMITED_YEAROFTHET-3.png,uploads/variety_gallery/VEG_VEG:LIMITED_YEAROFTHET-3.png,1080,1080,728790,0,0,0,active,124,"2022-08-25 15:37:47"
3303,37552,"Catalog Sept 2022_92.png",ACI_ACI:BLUE_KUB-1.png,uploads/variety_gallery/ACI_ACI:BLUE_KUB-1.png,1080,1080,837992,1,0,1,active,124,"2022-08-25 15:38:52"
3304,37552,"Catalog Sept 2022_93.png",ACI_ACI:BLUE_KUB-2.png,uploads/variety_gallery/ACI_ACI:BLUE_KUB-2.png,1080,1080,1461052,0,0,0,active,124,"2022-08-25 15:38:53"
3305,40267,"Villiger Miami Laguito No 1 Box (10)_6.png","VIL_Miami_Laguito No 1-1.png","uploads/variety_gallery/VIL_Miami_Laguito No 1-1.png",1080,1080,1008256,1,0,1,active,124,"2022-08-25 15:42:21"
3306,40267,"Villiger Miami Laguito No 1 Box (10)_7.png","VIL_Miami_Laguito No 1-2.png","uploads/variety_gallery/VIL_Miami_Laguito No 1-2.png",1080,1080,1015157,0,0,0,active,124,"2022-08-25 15:42:24"
3307,38478,"Catalog Sept 2022_116.png",CAM_LIMITEDE_FACTO-1.png,uploads/variety_gallery/CAM_LIMITEDE_FACTO-1.png,1080,1080,994264,1,0,0,active,124,"2022-08-25 15:43:12"
3308,38296,"Catalog Sept 2022_115.png",CAM_FAC_CAM:TORO-1.png,uploads/variety_gallery/CAM_FAC_CAM:TORO-1.png,1080,1080,1410558,1,0,0,active,63,"2022-08-25 15:43:33"
3309,40043,"Catalog Sept 2022_122.png",LAA_Pasion_Encanto-1.png,uploads/variety_gallery/LAA_Pasion_Encanto-1.png,1080,1080,1095874,1,0,1,active,124,"2022-08-25 15:44:08"
3310,40043,"Catalog Sept 2022_123.png",LAA_Pasion_Encanto-2.png,uploads/variety_gallery/LAA_Pasion_Encanto-2.png,1080,1080,1940608,0,0,0,active,124,"2022-08-25 15:44:10"
3311,32246,"Illusione Oneoff Allegria Corona Box (25)_3.png",ILL_ONEO_ILL:CORONA-1.png,uploads/variety_gallery/ILL_ONEO_ILL:CORONA-1.png,1080,1080,1602583,0,0,2,active,124,"2022-08-25 15:45:54"
3312,32246,"Illusione Oneoff Allegria Corona Box (25)_6.png",ILL_ONEO_ILL:CORONA-2.png,uploads/variety_gallery/ILL_ONEO_ILL:CORONA-2.png,1080,1080,927642,1,0,1,active,124,"2022-08-25 15:45:58"
3313,32246,"Illusione Oneoff Allegria Corona Box (25)_7.png",ILL_ONEO_ILL:CORONA-3.png,uploads/variety_gallery/ILL_ONEO_ILL:CORONA-3.png,1080,1080,1260546,0,0,0,active,124,"2022-08-25 15:45:59"
3314,32245,"Illusione Oneoff Allegria Robusto Box (25)_3.png",ILL_ONEO_ILL:ROBUSTO-1.png,uploads/variety_gallery/ILL_ONEO_ILL:ROBUSTO-1.png,1080,1080,1579495,0,0,2,active,124,"2022-08-25 15:46:51"
3315,32245,"Illusione Oneoff Allegria Robusto Box (25)_6.png",ILL_ONEO_ILL:ROBUSTO-2.png,uploads/variety_gallery/ILL_ONEO_ILL:ROBUSTO-2.png,1080,1080,947739,1,0,1,active,124,"2022-08-25 15:46:52"
3316,32245,"Illusione Oneoff Allegria Robusto Box (25)_7.png",ILL_ONEO_ILL:ROBUSTO-3.png,uploads/variety_gallery/ILL_ONEO_ILL:ROBUSTO-3.png,1080,1080,1858938,0,0,0,active,124,"2022-08-25 15:46:53"
3317,40071,"Viaje The Geisha San Andres Maduro Box (28)_6.png","VIA_The Geisha_San Andres Maduro-1.png","uploads/variety_gallery/VIA_The Geisha_San Andres Maduro-1.png",1080,1080,905587,1,0,2,active,124,"2022-08-26 14:31:26"
3318,40071,"Viaje The Geisha San Andres Maduro Box (28)_3.png","VIA_The Geisha_San Andres Maduro-2.png","uploads/variety_gallery/VIA_The Geisha_San Andres Maduro-2.png",1080,1080,507114,0,0,NULL,perged,124,"2022-08-26 14:31:38"
3319,40071,"Viaje The Geisha San Andres Maduro Box (28)_1.png","VIA_The Geisha_San Andres Maduro-2.png","uploads/variety_gallery/VIA_The Geisha_San Andres Maduro-2.png",1080,1080,406780,0,0,NULL,perged,124,"2022-08-26 14:31:39"
3320,40071,"Viaje The Geisha San Andres Maduro Box (28)_5.png","VIA_The Geisha_San Andres Maduro-2.png","uploads/variety_gallery/VIA_The Geisha_San Andres Maduro-2.png",1080,1080,871509,0,0,NULL,perged,124,"2022-08-26 14:31:39"
3321,40071,"Viaje The Geisha San Andres Maduro Box (28)_2.png","VIA_The Geisha_San Andres Maduro-2.png","uploads/variety_gallery/VIA_The Geisha_San Andres Maduro-2.png",1080,1080,475276,0,0,NULL,perged,124,"2022-08-26 14:31:39"
3322,40071,"Viaje The Geisha San Andres Maduro Box (28)_4.png","VIA_The Geisha_San Andres Maduro-2.png","uploads/variety_gallery/VIA_The Geisha_San Andres Maduro-2.png",1080,1080,788130,0,0,NULL,perged,124,"2022-08-26 14:31:39"
3323,40071,"Viaje The Geisha San Andres Maduro Box (28)_7.png","VIA_The Geisha_San Andres Maduro-7.png","uploads/variety_gallery/VIA_The Geisha_San Andres Maduro-7.png",1080,1080,1191507,0,0,1,active,124,"2022-08-26 14:31:42"
3324,40071,"Viaje The Geisha San Andres Maduro Box (28)_3.png","VIA_The Geisha_San Andres Maduro-8.png","uploads/variety_gallery/VIA_The Geisha_San Andres Maduro-8.png",1080,1080,507114,0,0,0,active,124,"2022-08-26 14:32:03"
3325,40069,"Viaje Hamaki Omakase EL (Robusto) Box (18)_6.png","VIA_Hamaki_EL (Robusto)-1.png","uploads/variety_gallery/VIA_Hamaki_EL (Robusto)-1.png",1080,1080,835031,1,0,2,active,124,"2022-08-26 14:35:27"
3326,40069,"Viaje Hamaki Omakase EL (Robusto) Box (18)_3.png","VIA_Hamaki_EL (Robusto)-2.png","uploads/variety_gallery/VIA_Hamaki_EL (Robusto)-2.png",1080,1080,601759,0,0,1,active,124,"2022-08-26 14:35:32"
3327,40069,"Viaje Hamaki Omakase EL (Robusto) Box (18)_7.png","VIA_Hamaki_EL (Robusto)-3.png","uploads/variety_gallery/VIA_Hamaki_EL (Robusto)-3.png",1080,1080,1566663,0,0,0,active,124,"2022-08-26 14:35:34"
3328,32404,"Montecristo Espada Estoque #2 Box (10)_6.png",MON_ESP_ESTO-1.png,uploads/variety_gallery/MON_ESP_ESTO-1.png,1080,1080,1203162,1,0,2,active,124,"2022-08-26 14:39:16"
3329,32404,"Montecristo Espada Estoque #2 Box (10)_3.png",MON_ESP_ESTO-2.png,uploads/variety_gallery/MON_ESP_ESTO-2.png,1080,1080,542655,0,0,1,active,124,"2022-08-26 14:39:23"
3330,32404,"Montecristo Espada Estoque #2 Box (10)_7.png",MON_ESP_ESTO-3.png,uploads/variety_gallery/MON_ESP_ESTO-3.png,1080,1080,1370500,0,0,0,active,124,"2022-08-26 14:39:24"
3331,40247,"Zig Zag New_24.png",ZIG_Tips_Unbleached-1.png,uploads/variety_gallery/ZIG_Tips_Unbleached-1.png,1080,1080,1007383,0,0,NULL,perged,124,"2022-08-29 11:59:06"
3332,40247,"Zig Zag New_27.png",ZIG_Tips_Unbleached-1.png,uploads/variety_gallery/ZIG_Tips_Unbleached-1.png,1080,1080,1353542,0,0,NULL,perged,124,"2022-08-29 11:59:06"
3333,40247,"Zig Zag New_28.png",ZIG_Tips_Unbleached-1.png,uploads/variety_gallery/ZIG_Tips_Unbleached-1.png,1080,1080,1005159,0,0,2,active,124,"2022-08-29 11:59:06"
3334,40247,"Zig Zag New_27.png",ZIG_Tips_Unbleached-4.png,uploads/variety_gallery/ZIG_Tips_Unbleached-4.png,1080,1080,1353542,0,0,1,active,124,"2022-08-29 11:59:35"
3335,40247,"Zig Zag New_24.png",ZIG_Tips_Unbleached-5.png,uploads/variety_gallery/ZIG_Tips_Unbleached-5.png,1080,1080,1007383,1,0,0,active,124,"2022-08-29 11:59:39"
3336,40275,"Liga Privada Aniversarion Toro_3.png",LIG_Aniversario_Toro-1.png,uploads/variety_gallery/LIG_Aniversario_Toro-1.png,1080,1080,892242,1,0,1,active,124,"2022-08-31 12:08:59"
3337,40275,"Liga Privada Aniversarion Toro_6.png",LIG_Aniversario_Toro-2.png,uploads/variety_gallery/LIG_Aniversario_Toro-2.png,1080,1080,1290509,0,0,0,active,124,"2022-08-31 12:09:02"
3338,38574,"Alec Bradley Magic Toast Gordo_6.png",ALEC_MAG_ALEC:GORDO-1.png,uploads/variety_gallery/ALEC_MAG_ALEC:GORDO-1.png,1080,1080,1187921,0,0,NULL,perged,124,"2022-09-14 15:57:13"
3339,38574,"Alec Bradley Magic Toast Gordo_3.png",ALEC_MAG_ALEC:GORDO-2.png,uploads/variety_gallery/ALEC_MAG_ALEC:GORDO-2.png,1080,1080,1175942,0,0,NULL,perged,124,"2022-09-14 15:57:21"
3340,38574,"Alec Bradley Magic Toast Gordo_6sz.png",ALEC_MAG_ALEC:GORDO-3.png,uploads/variety_gallery/ALEC_MAG_ALEC:GORDO-3.png,1080,1080,1201381,1,0,2,active,124,"2022-09-14 15:57:32"
3341,38574,"Alec Bradley Magic Toast Gordo_3sz.png",ALEC_MAG_ALEC:GORDO-4.png,uploads/variety_gallery/ALEC_MAG_ALEC:GORDO-4.png,1080,1080,1175521,0,0,1,active,124,"2022-09-14 15:57:37"
3342,38574,"Alec Bradley Magic Toast Gordo_7sz.png",ALEC_MAG_ALEC:GORDO-5.png,uploads/variety_gallery/ALEC_MAG_ALEC:GORDO-5.png,1080,1080,1723542,0,0,0,active,124,"2022-09-14 15:57:39"
3343,38571,"Alec Bradley Magic Toast Robusto_6.png",ALEC_MAG_ALEC:ROBUSTO-1.png,uploads/variety_gallery/ALEC_MAG_ALEC:ROBUSTO-1.png,1080,1080,1220676,0,0,NULL,perged,124,"2022-09-14 15:58:00"
3344,38571,"Alec Bradley Magic Toast Robusto_6sz.png",ALEC_MAG_ALEC:ROBUSTO-2.png,uploads/variety_gallery/ALEC_MAG_ALEC:ROBUSTO-2.png,1080,1080,1257241,1,0,2,active,124,"2022-09-14 15:58:07"
3345,38571,"Alec Bradley Magic Toast Robusto_7sz.png",ALEC_MAG_ALEC:ROBUSTO-3.png,uploads/variety_gallery/ALEC_MAG_ALEC:ROBUSTO-3.png,1080,1080,1888716,0,0,1,active,124,"2022-09-14 15:58:09"
3346,38571,"Alec Bradley Magic Toast Robusto_3sz.png",ALEC_MAG_ALEC:ROBUSTO-4.png,uploads/variety_gallery/ALEC_MAG_ALEC:ROBUSTO-4.png,1080,1080,1178767,0,0,0,active,124,"2022-09-14 15:58:11"
3347,38587,"Alec Bradley Project 40 Gordo_6sz.png",ALEC_PROJ_ALEC:GORDO-1.png,uploads/variety_gallery/ALEC_PROJ_ALEC:GORDO-1.png,1080,1080,946647,1,0,1,active,124,"2022-09-14 15:58:52"
3348,38587,"Alec Bradley Project 40 Gordo_3sz.png",ALEC_PROJ_ALEC:GORDO-2.png,uploads/variety_gallery/ALEC_PROJ_ALEC:GORDO-2.png,1080,1080,656306,0,0,0,active,124,"2022-09-14 15:59:08"
3349,38584,"Alec Bradley Project 40 Robusto_6sz.png",ALEC_PROJ_ALEC:ROBUSTO-1.png,uploads/variety_gallery/ALEC_PROJ_ALEC:ROBUSTO-1.png,1080,1080,1002687,1,0,2,active,124,"2022-09-14 15:59:28"
3350,38584,"Alec Bradley Project 40 Robusto_7sz.png",ALEC_PROJ_ALEC:ROBUSTO-2.png,uploads/variety_gallery/ALEC_PROJ_ALEC:ROBUSTO-2.png,1080,1080,1641152,0,0,1,active,124,"2022-09-14 15:59:31"
3351,38584,"Alec Bradley Project 40 Robusto_3sz.png",ALEC_PROJ_ALEC:ROBUSTO-3.png,uploads/variety_gallery/ALEC_PROJ_ALEC:ROBUSTO-3.png,1080,1080,757196,0,0,0,active,124,"2022-09-14 15:59:33"
3352,26162,pt2_46.png,BRI_BRI:ORIGINAL_BRI:CHURCHILL-1.png,uploads/variety_gallery/BRI_BRI:ORIGINAL_BRI:CHURCHILL-1.png,1080,1080,859026,1,0,2,active,124,"2022-09-14 16:00:50"
3353,26162,pt2_47.png,BRI_BRI:ORIGINAL_BRI:CHURCHILL-2.png,uploads/variety_gallery/BRI_BRI:ORIGINAL_BRI:CHURCHILL-2.png,1080,1080,1156889,0,0,1,active,124,"2022-09-14 16:00:52"
3354,26162,pt2_43.png,BRI_BRI:ORIGINAL_BRI:CHURCHILL-3.png,uploads/variety_gallery/BRI_BRI:ORIGINAL_BRI:CHURCHILL-3.png,1080,1080,1095394,0,0,0,active,124,"2022-09-14 16:00:54"
3355,37414,"Camacho Corjo Fresh Packs_1sz.png",CAM_CAM:COROJO_ROBUSTOFRESHPA-1.png,uploads/variety_gallery/CAM_CAM:COROJO_ROBUSTOFRESHPA-1.png,1080,1080,943433,1,0,0,active,124,"2022-09-14 16:01:35"
3356,36985,David_6.png,THET_BROA_DAVIDPE-1.png,uploads/variety_gallery/THET_BROA_DAVIDPE-1.png,1080,1080,1460438,0,0,NULL,perged,124,"2022-09-14 16:03:04"
3357,36985,David_3.png,THET_BROA_DAVIDPE-2.png,uploads/variety_gallery/THET_BROA_DAVIDPE-2.png,1080,1080,1633992,0,0,NULL,perged,124,"2022-09-14 16:03:07"
3358,36707,Goliath_7.png,THET_BROA_GOLIA-1.png,uploads/variety_gallery/THET_BROA_GOLIA-1.png,1080,1080,1462987,1,0,1,active,124,"2022-09-14 16:03:46"
3359,36707,Goliath_3.png,THET_BROA_GOLIA-2.png,uploads/variety_gallery/THET_BROA_GOLIA-2.png,1080,1080,1841487,0,0,0,active,124,"2022-09-14 16:03:51"
3360,36985,David_6.png,THET_BROA_DAVIDPE-3.png,uploads/variety_gallery/THET_BROA_DAVIDPE-3.png,1080,1080,1474629,1,0,1,active,124,"2022-09-14 16:04:16"
3361,36985,David_7.png,THET_BROA_DAVIDPE-4.png,uploads/variety_gallery/THET_BROA_DAVIDPE-4.png,1080,1080,1775327,0,0,NULL,perged,124,"2022-09-14 16:04:19"
3362,36985,David_3.png,THET_BROA_DAVIDPE-5.png,uploads/variety_gallery/THET_BROA_DAVIDPE-5.png,1080,1080,1791888,0,0,0,active,124,"2022-09-14 16:04:27"
3363,30715,pt2_36.png,DIA_JUL_DIA:CORONA-1.png,uploads/variety_gallery/DIA_JUL_DIA:CORONA-1.png,1080,1080,729741,0,0,NULL,perged,124,"2022-09-14 16:05:14"
3364,30715,pt2_37.png,DIA_JUL_DIA:CORONA-1.png,uploads/variety_gallery/DIA_JUL_DIA:CORONA-1.png,1080,1080,1293146,0,0,NULL,perged,124,"2022-09-14 16:05:15"
3365,30715,pt2_39.png,DIA_JUL_DIA:CORONA-3.png,uploads/variety_gallery/DIA_JUL_DIA:CORONA-3.png,1080,1080,1101767,0,0,NULL,perged,124,"2022-09-14 16:05:16"
3366,30715,pt2_36.png,DIA_JUL_DIA:CORONA-4.png,uploads/variety_gallery/DIA_JUL_DIA:CORONA-4.png,1080,1080,729741,0,0,NULL,perged,124,"2022-09-14 16:05:27"
3367,40264,"Diamond Crown Merchandise Humidor Drake 40ct (1)_3.png","DIA_DIA:MERCHANDISE_Humidor Drake 40ct-1.png","uploads/variety_gallery/DIA_DIA:MERCHANDISE_Humidor Drake 40ct-1.png",1080,1080,928429,1,0,1,active,124,"2022-09-14 16:06:08"
3368,40264,"Diamond Crown Merchandise Humidor Drake 40ct (1)_4.png","DIA_DIA:MERCHANDISE_Humidor Drake 40ct-2.png","uploads/variety_gallery/DIA_DIA:MERCHANDISE_Humidor Drake 40ct-2.png",1080,1080,1360584,0,0,0,active,124,"2022-09-14 16:06:10"
3369,40223,"Illusione Oneoff Allegria Churchill Box (25)_3.png","ILL_Oneoff Allegria_Churchill-1.png","uploads/variety_gallery/ILL_Oneoff Allegria_Churchill-1.png",1080,1080,1487868,0,0,2,active,124,"2022-09-14 16:16:32"
3370,40223,"Illusione Oneoff Allegria Churchill Box (25)_6.png","ILL_Oneoff Allegria_Churchill-2.png","uploads/variety_gallery/ILL_Oneoff Allegria_Churchill-2.png",1080,1080,758607,1,0,1,active,124,"2022-09-14 16:16:33"
3371,40223,"Illusione Oneoff Allegria Churchill Box (25)_7.png","ILL_Oneoff Allegria_Churchill-3.png","uploads/variety_gallery/ILL_Oneoff Allegria_Churchill-3.png",1080,1080,1223694,0,0,0,active,124,"2022-09-14 16:16:35"
3372,40224,"Illusione Oneoff Allegria Corona Box (25)_6.png","ILL_Oneoff Allegria_Corona-1.png","uploads/variety_gallery/ILL_Oneoff Allegria_Corona-1.png",1080,1080,927642,1,0,2,active,124,"2022-09-14 16:16:56"
3373,40224,"Illusione Oneoff Allegria Corona Box (25)_7.png","ILL_Oneoff Allegria_Corona-2.png","uploads/variety_gallery/ILL_Oneoff Allegria_Corona-2.png",1080,1080,1260546,0,0,1,active,124,"2022-09-14 16:16:58"
3374,40224,"Illusione Oneoff Allegria Corona Box (25)_3.png","ILL_Oneoff Allegria_Corona-3.png","uploads/variety_gallery/ILL_Oneoff Allegria_Corona-3.png",1080,1080,1602583,0,0,0,active,124,"2022-09-14 16:16:59"
3375,40225,"Illusione Oneoff Allegria Gordo Box (25)_6.png","ILL_Oneoff Allegria_Gordo-1.png","uploads/variety_gallery/ILL_Oneoff Allegria_Gordo-1.png",1080,1080,796175,1,0,2,active,124,"2022-09-14 16:17:27"
3376,40225,"Illusione Oneoff Allegria Gordo Box (25)_3.png","ILL_Oneoff Allegria_Gordo-2.png","uploads/variety_gallery/ILL_Oneoff Allegria_Gordo-2.png",1080,1080,1476625,0,0,1,active,124,"2022-09-14 16:17:30"
3377,40225,"Illusione Oneoff Allegria Gordo Box (25)_7.png","ILL_Oneoff Allegria_Gordo-3.png","uploads/variety_gallery/ILL_Oneoff Allegria_Gordo-3.png",1080,1080,1596752,0,0,0,active,124,"2022-09-14 16:17:32"
3378,40226,"Illusione Oneoff Allegria Lonsdale Box (25)_3.png","ILL_Oneoff Allegria_Lonsdale-1.png","uploads/variety_gallery/ILL_Oneoff Allegria_Lonsdale-1.png",1080,1080,1472706,0,0,2,active,124,"2022-09-14 16:17:57"
3379,40226,"Illusione Oneoff Allegria Lonsdale Box (25)_6.png","ILL_Oneoff Allegria_Lonsdale-2.png","uploads/variety_gallery/ILL_Oneoff Allegria_Lonsdale-2.png",1080,1080,791170,1,0,1,active,124,"2022-09-14 16:17:58"
3380,40226,"Illusione Oneoff Allegria Lonsdale Box (25)_7.png","ILL_Oneoff Allegria_Lonsdale-3.png","uploads/variety_gallery/ILL_Oneoff Allegria_Lonsdale-3.png",1080,1080,1213961,0,0,0,active,124,"2022-09-14 16:18:00"
3381,40227,"Illusione Oneoff Allegria Robusto Box (25)_3.png","ILL_Oneoff Allegria_Robusto-1.png","uploads/variety_gallery/ILL_Oneoff Allegria_Robusto-1.png",1080,1080,1579495,0,0,2,active,124,"2022-09-14 16:18:33"
3382,40227,"Illusione Oneoff Allegria Robusto Box (25)_6.png","ILL_Oneoff Allegria_Robusto-2.png","uploads/variety_gallery/ILL_Oneoff Allegria_Robusto-2.png",1080,1080,947739,1,0,1,active,124,"2022-09-14 16:18:35"
3383,40227,"Illusione Oneoff Allegria Robusto Box (25)_7.png","ILL_Oneoff Allegria_Robusto-3.png","uploads/variety_gallery/ILL_Oneoff Allegria_Robusto-3.png",1080,1080,1858938,0,0,0,active,124,"2022-09-14 16:18:36"
3384,40263,"My Father Limited Edition Le Bijou Corona Especial 2022 (22)_3.png","MYF_LIMITED_Le Bijou Corona Extra-1.png","uploads/variety_gallery/MYF_LIMITED_Le Bijou Corona Extra-1.png",1080,1080,524948,0,0,NULL,perged,124,"2022-09-14 16:21:48"
3385,40263,"My Father Limited Edition Le Bijou Corona Especial 2022 (22)_6.png","MYF_LIMITED_Le Bijou Corona Extra-2.png","uploads/variety_gallery/MYF_LIMITED_Le Bijou Corona Extra-2.png",1080,1080,1027094,0,0,NULL,perged,124,"2022-09-14 16:21:51"
3386,40263,"My Father Limited Edition Le Bijou Corona Especial 2022 (22)_7.png","MYF_LIMITED_Le Bijou Corona Extra-3.png","uploads/variety_gallery/MYF_LIMITED_Le Bijou Corona Extra-3.png",1080,1080,1286546,0,0,NULL,perged,124,"2022-09-14 16:21:52"
3387,40262,"My Father Limited Edition Le Bijou Corona Especial 2022 (22)_3.png","MYF_LIMITED_Le Bijou Corona Especial-1.png","uploads/variety_gallery/MYF_LIMITED_Le Bijou Corona Especial-1.png",1080,1080,524948,0,0,2,active,124,"2022-09-14 16:22:50"
3388,40262,"My Father Limited Edition Le Bijou Corona Especial 2022 (22)_6.png","MYF_LIMITED_Le Bijou Corona Especial-2.png","uploads/variety_gallery/MYF_LIMITED_Le Bijou Corona Especial-2.png",1080,1080,1027094,1,0,1,active,124,"2022-09-14 16:22:52"
3389,40262,"My Father Limited Edition Le Bijou Corona Especial 2022 (22)_7.png","MYF_LIMITED_Le Bijou Corona Especial-3.png","uploads/variety_gallery/MYF_LIMITED_Le Bijou Corona Especial-3.png",1080,1080,1286546,0,0,0,active,124,"2022-09-14 16:22:53"
3390,40263,"My Father Limited Edition Le Bijou Corona Extra 2022 (22)_3.png","MYF_LIMITED_Le Bijou Corona Extra-4.png","uploads/variety_gallery/MYF_LIMITED_Le Bijou Corona Extra-4.png",1080,1080,557831,0,0,2,active,124,"2022-09-14 16:23:18"
3391,40263,"My Father Limited Edition Le Bijou Corona Extra 2022 (22)_6.png","MYF_LIMITED_Le Bijou Corona Extra-5.png","uploads/variety_gallery/MYF_LIMITED_Le Bijou Corona Extra-5.png",1080,1080,1127178,1,0,1,active,124,"2022-09-14 16:23:20"
3392,40263,"My Father Limited Edition Le Bijou Corona Extra 2022 (22)_7.png","MYF_LIMITED_Le Bijou Corona Extra-6.png","uploads/variety_gallery/MYF_LIMITED_Le Bijou Corona Extra-6.png",1080,1080,1702706,0,0,0,active,124,"2022-09-14 16:23:21"
3393,36637,pt2_19.png,NOM_212_MEL-1.png,uploads/variety_gallery/NOM_212_MEL-1.png,362,533,245837,0,0,NULL,perged,124,"2022-09-14 16:26:39"
3394,36637,pt2_20.png,NOM_212_MEL-2.png,uploads/variety_gallery/NOM_212_MEL-2.png,1080,1080,634833,0,0,NULL,perged,124,"2022-09-14 16:26:40"
3395,36638,pt2_23.png,NOM_212_NOM:NATURAL-1.png,uploads/variety_gallery/NOM_212_NOM:NATURAL-1.png,1080,1080,864234,0,0,NULL,perged,124,"2022-09-14 16:27:00"
3396,36638,pt2_24.png,NOM_212_NOM:NATURAL-2.png,uploads/variety_gallery/NOM_212_NOM:NATURAL-2.png,1080,1080,556514,0,0,NULL,perged,124,"2022-09-14 16:27:01"
