id,manufacturer_id,alias,brand_name,narrative,status,abbreviation,quickbook_brand_id,brand_path,is_active,updated_by,updated_date
1306,463,"Buena Cosecha","Buena Cosecha","<p>This Aganorsa Buena Cosecha edition is yet another wonderfully balanced Nicaraguan puro. This perfectly made cigar is a slow burning, super smooth and creamy mild to medium-bodied joy to behold. Its rare when you find such an enjoyable cigar that goes as well with a morning coffee as it does with cognac and Coke! The tiny bit of spice combined with the blends complex velvety taste is totally unique.&nbsp;</p><p>Wrapper: Nicaraguan Corojo ’99<br>Binder: Nicaraguan Corojo ’99 and Criollo ’98<br>Filler: Nicaraguan</p>",inactive,BUE,80004389-1599669835,buena-cosecha,0,124,"2023-11-10 05:28:03"
1307,640,Yagua,Yagua,NULL,active,YAG,800043DA-1600709446,yagua,1,98,"2023-01-02 21:17:39"
1308,659,"Water Pipes","Water Pipes",NULL,inactive,WAT,80004474-1601582645,water-pipes,0,98,"2023-11-10 05:28:03"
1309,570,"Miscellaneous Item","Miscellaneous Item",NULL,perged,MIS,80004478-1601663838,miscellaneous-item,0,59,"2023-11-10 05:28:03"
1310,659,Evertech,Evertech,NULL,inactive,EVE,800044C8-1602274942,evertech,0,98,"2023-11-10 05:28:03"
1311,472,"Don Carlos","Don Carlos","<p>In 1976 Carlos Fuente Sr. released a cigar blended to his taste that he aptly named Arturo Fuente Don Carlos. Thirty years later his son Carlos Fuente Jr. recreated the blend in dedication to his father. If you're a fan of the nearly ungettable Fuente Fuente Opus X, you'll appreciate and enjoy this brand just as much. From this cigars introduction to today, Don Carlos cigars have achieved high ratings and worldwide acceptance as one of the best medium bodied complex tasting cigars available.</p>",active,DONC,800044E4-1603233741,don-carlos,1,121,"2023-01-03 09:46:13"
1312,537,Prometheus,Prometheus,NULL,active,PRO,800044E5-1603286196,prometheus,1,98,"2023-01-06 12:30:01"
1313,472,"Opus X","Opus X",NULL,active,OPU,800044E6-1603286233,opus-x,1,106,"2023-01-04 17:23:22"
1314,537,Angelenos,Angelenos,NULL,active,ANG,800044F6-1603301660,angelenos,1,98,"2022-12-20 14:08:45"
1315,537,Sencillo,Sencillo,NULL,active,SEN,800044FB-1603301893,sencillo,1,98,"2023-01-04 14:46:10"
1316,715,Nomad,Nomad,NULL,active,NOM,80004511-1603312511,nomad,1,1,"2023-07-20 09:17:46"
1317,661,"Black & Mild","Black & Mild",NULL,active,BLA,80004517-1603316706,black-mild,1,59,"2022-05-02 13:35:09"
1318,487,"Texas Roll 'Em","Texas Roll 'Em",NULL,inactive,TEX,8000451A-1603318135,texas-roll-em,0,106,"2023-11-10 05:28:03"
1319,660,1839,1839,NULL,active,1839,8000451D-1603318696,1839,1,177,"2024-02-23 04:17:17"
1320,507,"Golden Harvest","Golden Harvest",NULL,active,GOL,8000451E-1603319304,golden-harvest,1,98,"2022-12-22 13:41:11"
1321,509,"Good Stuff","Good Stuff",NULL,active,GOO,8000451F-1603319385,good-stuff,1,98,"2022-12-22 13:43:44"
1322,525,"Criss Cross","Criss Cross",NULL,active,CRI,80004520-1603319508,criss-cross,1,98,"2022-12-21 11:40:05"
1323,638,Gambler,Gambler,NULL,active,GAM,80004521-1603319744,gambler,1,87,"2022-07-19 12:17:46"
1324,659,"Vector Lighters","Vector Lighters",NULL,inactive,VEC,80004537-1603901743,vector-lighters,0,98,"2023-11-10 05:28:03"
1325,703,Bic,Bic,NULL,active,BIC,80004538-1603903652,bic,1,59,"2023-07-02 18:36:44"
1326,712,Backwoods,Backwoods,NULL,active,BACKW,8000456E-1604415973,backwoods,1,63,"2023-06-29 15:27:44"
1327,664,Bugler,Bugler,NULL,active,BUG,80004588-1604677605,bugler,1,87,"2022-07-19 12:40:34"
1328,664,"Captain Black","Captain Black",NULL,active,CAP,80004589-1604677766,captain-black,1,149,"2023-09-05 13:39:31"
1329,659,DCBD,DCBD,NULL,inactive,DCB,8000458A-1604679371,dcbd,0,98,"2023-11-10 05:28:03"
1330,638,Drum,Drum,NULL,active,DRU,8000459A-1604692430,drum,1,98,"2022-12-22 09:34:40"
1331,662,Game,Game,NULL,active,GAME,8000459B-1604693015,game,1,168,"2023-09-28 12:52:02"
1332,664,"Half & Half","Half & Half",NULL,active,HAL,8000459D-1604693829,half-half,1,106,"2022-08-22 14:46:17"
1333,659,"Just CBD","Just CBD",NULL,inactive,JUS,8000459E-1604694807,just-cbd,0,106,"2023-11-10 05:28:03"
1334,594,HVC,HVC,"<p>HVC Cigars was founded in 2011 by Cuban born Reinier Lorenzo. SInce then, HVC has produced a wide array of blends that have gained popularity and industry accolades over the years.</p>",active,HVC,800045A0-1604703753,hvc,1,121,"2022-11-10 08:21:44"
1335,659,Riptide,Riptide,NULL,inactive,RIP,800045D1-1605049169,riptide,0,98,"2023-11-10 05:28:03"
1336,638,"EZ Wider","EZ Wider",NULL,active,EZW,800045ED-1605128120,ez-wider,1,60,"2022-08-16 10:53:31"
1337,685,"Zig Zag","Zig Zag",NULL,active,ZIG,800045F0-1605128865,zig-zag,1,148,"2023-07-25 15:08:57"
1338,553,"Green Roads","Green Roads",NULL,inactive,GRE,800045F1-1605129168,green-roads,0,106,"2023-11-10 05:28:03"
1339,693,"Remarkable Herbs Kratom","Remarkable Herbs Kratom",NULL,active,REM,800045F2-1605129772,remarkable-herbs-kratom,1,59,"2023-07-02 18:40:15"
1340,693,"OPMS Kratom","OPMS Kratom",NULL,active,OPM,800045F3-1605129967,opms-kratom,1,59,"2023-07-02 18:39:55"
1341,659,Cigarettes,Cigarettes,NULL,active,CIG,800045F4-1605134115,cigarettes,1,177,"2024-02-28 06:21:34"
1342,659,Smok,Smok,NULL,inactive,SMO,800045F5-1605137140,smok,0,98,"2023-11-10 05:28:03"
1343,460,"Smoke Odor","Smoke Odor",NULL,active,SMOK,800045F6-1605137216,smoke-odor,1,98,"2023-01-04 14:36:07"
1344,659,Starbuzz,Starbuzz,NULL,active,STAR,800045F7-1605137633,starbuzz,1,98,"2022-12-17 13:56:38"
1345,725,Twisted,Twisted,NULL,inactive,TWI,800045FC-1605634789,twisted,0,98,"2023-11-10 05:28:03"
1346,488,"Lost & Found","Lost & Found","<p>When the amazing folks at Caldwell came out with this cartoon packaged cigar we all did a double take. When we realized they literally scoured factory after factory grabbing leaves that were lost and forgotten in numerous aging rooms, we knew these super small batch jewels would be more than worth a try. The bottom line? Each one is a blending masterpiece. Smooth, tasty, medium to full bodied and definitely not going to be around forever.&nbsp;</p>",active,LOS,8000460F-1605646144,lost-found,1,106,"2023-01-04 13:29:18"
1347,659,Humidifiers,Humidifiers,NULL,inactive,HUM,80004616-1605717907,humidifiers,0,98,"2023-11-10 05:28:03"
1348,552,Humidors,Humidors,NULL,active,HUMI,80004617-1605718912,humidors,1,106,"2022-11-14 12:20:21"
1349,659,E-Juice,E-Juice,NULL,inactive,EJU,8000461A-1605731237,e-juice,0,98,"2023-11-10 05:28:03"
1350,659,Blu,Blu,NULL,inactive,BLU,8000461C-1605733028,blu,0,98,"2023-11-10 05:28:03"
1351,659,Suorin,Suorin,NULL,inactive,SUO,8000461F-1605734742,suorin,0,98,"2023-11-10 05:28:03"
1352,659,Hempzilla,Hempzilla,NULL,inactive,HEM,80004621-1605735218,hempzilla,0,98,"2023-11-10 05:28:03"
1353,659,"Bad Shah","Bad Shah",NULL,inactive,BAD,80004623-1605735969,bad-shah,0,98,"2023-11-10 05:28:03"
1354,662,"Garcia y Vega","Garcia y Vega",NULL,active,GAR,80004625-1605736712,garcia-y-vega,1,168,"2023-10-04 15:04:22"
1355,685,Hi-Fi,Hi-Fi,NULL,inactive,HIF,80004626-1605736798,hi-fi,0,59,"2023-11-10 05:28:03"
1356,685,Hype,Hype,NULL,active,HYP,80004627-1605737030,hype,1,98,"2023-02-16 12:51:08"
1357,696,Show,Show,NULL,active,SHO,80004628-1605737122,show,1,148,"2023-07-05 13:39:43"
1358,694,Supreme,Supreme,NULL,inactive,SUP,80004629-1605737188,supreme,0,1,"2023-11-10 05:28:03"
1359,638,Top,Top,NULL,active,TOP,8000462A-1605738817,top,1,148,"2023-09-05 15:30:28"
1360,690,"Swisher Sweets","Swisher Sweets",NULL,active,SWIS,8000462B-1605739624,swisher-sweets,1,149,"2023-10-09 08:11:31"
1361,718,Cheyenne,Cheyenne,NULL,inactive,CHE,8000462C-1605739944,cheyenne,0,1,"2023-11-10 05:28:03"
1362,659,Ozium,Ozium,NULL,inactive,OZI,8000462D-1605741423,ozium,0,98,"2023-11-10 05:28:03"
1363,722,SAGA,SAGA,NULL,active,SAG,8000464B-1606252857,saga,1,148,"2023-09-05 14:46:08"
1364,722,"Indian Motorcycle","Indian Motorcycle","<p>Indian Motorcycle cigars is named after the American motorcycle brand and debuted in 2015 and are officially licensed by Polaris Industries (the owner of Indian Motorcycle) to Debonaire House. The line consists of a Connecticut Shade, Maduro and Habano blends in a variety of popular sizes made at the De Los Reyes Cigars factory in the Dominican Republic.</p>",inactive,IND,80004679-1606924561,indian-motorcycle,0,148,"2023-11-10 05:28:03"
1365,722,Debonaire,Debonaire,"<p>Debonaire House is a self described producer of Ultra Premium cigars beginning with a Habano line launched in 2012 followed by Maduro blend &nbsp;in 2014 . Since then, they've added a Daybreak blend. All are made at De Los Reyes factory in the Dominican Republic and distributed by Drew Estate. The company also produces the line of Indian Motorcycle cigars.</p>",active,DEB,8000468B-1606926245,debonaire,1,148,"2023-09-05 14:39:44"
1366,439,Oliveros,Oliveros,NULL,active,OLIV,8000469F-1606950838,oliveros,1,106,"2023-01-04 17:18:10"
1367,597,"Daniel Marshall","Daniel Marshall","<p>While Daniel Marshall humidors have graced the homes of countless Hollywood celebrities, US Presidents, government dignitaries, fashion designers and many more, the company makes what is generally believed is be some of the greatest "under the radar" boutique, small batch cigars in the world.&nbsp;</p>",active,DAN,800046AD-1607117817,daniel-marshall,1,98,"2022-12-21 14:10:55"
1368,659,"Naked/No Band (Miguel Pinto)","Naked/No Band (Miguel Pinto)",NULL,inactive,NAK,800046CA-1608042774,nakedno-band-miguel-pinto,0,98,"2023-11-10 05:28:03"
1369,659,Rio,Rio,NULL,inactive,RIO,8000470B-1608228504,rio,0,98,"2023-11-10 05:28:03"
1370,487,Bambu,Bambu,NULL,active,BAM,8000471E-1609338314,bambu,1,98,"2022-12-17 13:55:29"
1371,659,Multi-Brand,Multi-Brand,NULL,inactive,MUL,80004725-1609346097,multi-brand,0,98,"2023-11-10 05:28:03"
1372,664,"Peter Stokkebye","Peter Stokkebye",NULL,active,PET,80004728-1609362276,peter-stokkebye,1,98,"2023-02-16 14:29:23"
1373,712,Phillies,Phillies,NULL,active,PHI,80004729-1609362352,phillies,1,60,"2023-09-01 22:29:13"
1374,638,Premier,Premier,NULL,active,PRE,8000472A-1609362400,premier,1,124,"2023-02-07 13:44:44"
1375,693,MK,MK.,NULL,active,MK,8000472B-1609363102,mk,1,59,"2023-07-02 18:39:21"
1376,719,Fronto,Fronto,NULL,active,FRO,8000473B-1609947568,fronto,1,1,"2023-07-21 02:57:50"
1377,664,"Sir Walter Raleigh","Sir Walter Raleigh",NULL,active,SIR,8000474E-1610029872,sir-walter-raleigh,1,149,"2023-09-06 08:16:53"
1378,665,"American Spirit","American Spirit",NULL,active,AME,8000474F-1610033322,american-spirit,1,98,"2022-12-20 14:07:55"
1379,599,DuPont,DuPont,"<p>S.T. Dupont is a French manufacturing company based in Paris, which has been making luxury goods since its founding in 1872. Every product produced by this iconic firm is amazingly crafted.</p>",active,DUP,80004764-1610393454,dupont,1,121,"2022-10-05 10:32:48"
1380,549,"Big Easy","Big Easy",NULL,active,BIG,800047C3-1610472907,big-easy,1,98,"2023-05-08 17:45:37"
1381,640,"Craftsman's Bench","Craftsman's Bench","<p>All of the Craftsman's Bench smoking accessories are produced by the renowned J.C. Newman Cigar Company. Each product is of the highest quality and fairly priced.</p>",active,CRA,800047C4-1610473082,craftsmans-bench,1,121,"2022-10-12 13:19:03"
1382,487,Elements,Elements,NULL,active,ELE,800047C7-1610483712,elements,1,98,"2022-12-17 13:54:58"
1383,638,Job,Job,NULL,active,JOB,800047CC-1610485399,job,1,87,"2022-07-19 12:21:56"
1384,658,"Al Fakher","Al Fakher",NULL,active,ALF,800047D5-1610487167,al-fakher,1,59,"2022-05-02 12:07:26"
1385,506,Firebird,Firebird,NULL,active,FIR,800047D8-1610487772,firebird,1,98,"2022-12-22 11:52:42"
1386,459,Lotus,Lotus,NULL,active,LOT,800047DA-1610488036,lotus,1,1,"2022-05-01 05:24:25"
1387,549,Xikar,Xikar,NULL,active,XIK,800047DE-1610488792,xikar,1,98,"2022-12-26 14:01:36"
1388,701,Fasfil,Fasfil,NULL,active,FAS,800047E0-1610489157,fasfil,1,59,"2023-07-02 18:37:54"
1389,659,Vector,Vector,NULL,active,VECT,800047E2-1610489273,vector,1,98,"2022-11-30 10:00:28"
1390,662,"White Owl","White Owl",NULL,active,WHI,800047E8-1610490520,white-owl,1,98,"2023-02-14 15:59:25"
1391,467,"Don Lino","Don Lino","<p>The popular Don Lino line of cigars is produced by Miami Cigars and consists of three medium to full bodied blends:</p><p>Connecticut: Wrapper: Ecuadorian Connecticut<br>Binder: Olor Dominicano<br>Filler: Criollo 98, Pennsylvania Broadleaf, Nicaraguan and Olor Dominicano</p><p>Maduro: Wrapper: Mexican San Andres<br>Binder: Olor Dominicano<br>Filler: African Cameroon, Criollo 98 and Pennsylvania Broadleaf</p><p>Africa:Wrapper: Ecuadorian Habano 2000<br>Binder: African Cameroon<br>Filler: Dominican &amp; Nicaraguan</p>",active,DONL,800047E9-1610490609,don-lino,1,98,"2022-12-22 09:26:17"
1392,685,"Blunt Wrap Platinum","Blunt Wrap Platinum",NULL,active,BLUN,800047F6-1610553923,blunt-wrap-platinum,1,171,"2023-07-24 11:51:00"
1393,659,"Go Green","Go Green",NULL,inactive,GOG,80004800-1610637315,go-green,0,98,"2023-11-10 05:28:03"
1394,659,JGO,JGO,NULL,inactive,JGO,80004801-1610637755,jgo,0,98,"2023-11-10 05:28:03"
1395,659,Hyde,Hyde,NULL,inactive,HYD,80004812-1610659854,hyde,0,98,"2023-11-10 05:28:03"
1396,659,"Air Bar","Air Bar",NULL,inactive,AIR,8000481E-1610660677,air-bar,0,98,"2023-11-10 05:28:03"
1397,659,"Pod Stick","Pod Stick",NULL,inactive,POD,8000482C-1610661586,pod-stick,0,98,"2023-11-10 05:28:03"
1398,659,"3 Kings","3 Kings",NULL,inactive,3KI,80004843-1610746321,3-kings,0,98,"2023-11-10 05:28:03"
1399,542,"Coco Nara","Coco Nara",NULL,active,COC,80004845-1610746445,coco-nara,1,98,"2022-12-17 13:14:45"
1400,659,Starlight,Starlight,NULL,active,STARL,80004847-1610746578,starlight,1,98,"2022-12-17 13:53:52"
1401,659,"Puff Vape","Puff Vape",NULL,inactive,PUF,80004886-1611096080,puff-vape,0,98,"2023-11-10 05:28:03"
1402,685,"Zig Zag Wraps","Zig Zag Wraps",NULL,inactive,ZIGZ,80004929-1611615244,zig-zag-wraps,0,1,"2023-11-10 05:28:03"
1403,602,Effex,Effex,NULL,active,EFF,80004958-1611676144,effex,1,1,"2022-05-01 05:24:25"
1404,549,"Cigar Caddy","Cigar Caddy",NULL,active,CIGA,800049A0-1612450823,cigar-caddy,1,59,"2023-07-02 18:17:19"
1405,640,"Don Jose","Don Jose",NULL,active,DONJ,800049A3-1612465901,don-jose,1,98,"2023-01-02 18:46:03"
1406,693,Ciguardian,Ciguardian,NULL,active,CIGU,800049F1-1613493536,ciguardian,1,59,"2023-07-02 18:37:23"
1407,609,"La Galera","La Galera",NULL,active,LAGA,800049F5-1613504503,la-galera,1,124,"2023-02-04 15:49:56"
1408,462,"Castle Hall","Castle Hall","<p>The original Castle Hall brand was an old Cuban brand. Gurkha recreated the line in 2003 with a mild to medium bodied dominican made cigar employing the “Cuban Sandwich” method using a variety of short, long and mixed cut fillers as follows: Wrapper: Ecuadorian Connecticut Binder: Ecuadorian Habano Filler: Nicaraguan Dominican</p><p>The Castle Hall Nicaraguan edition was released in 2020 consisting of a blend using an Ecuadorian Habano wrapper, Nicaraguan binder, and Nicaraguan fillers being produced at American Caribbean Cigars S.A.</p><p>&nbsp;</p>",active,CAST,80004A77-1614103499,castle-hall,1,98,"2022-12-21 08:23:56"
1409,659,Rare,Rare,NULL,inactive,RAR,80004B74-1615302514,rare,0,98,"2023-11-10 05:28:03"
1410,464,"Charter Oak","Charter Oak","<p>Nick Melillo served as Drew Estate's Executive Vice President of International Operations for many years before leaving to form his Foundation Cigar company. During his time there he participated in blending some of Drew Este's best cigars such as Liga Privadas #9,T-52 and Dirty Rat along with Undercrown, Java, Kahlua and Nica Rustica.Since forming Foundation in 2015, his cigars have received high ratings and great reviews from newcomers and seasoned smokers alike.</p>",active,CHA,80004BC2-1615827467,charter-oak,1,98,"2022-12-21 08:25:17"
1411,464,"Highclere Castle","Highclere Castle","<p>Highclere Castle is one of Foundation's highly rated offerings made by Master Blender AJ. Fernandez. This line consists of two blends; The Edwardian and Victorian Maduro.</p><p>&nbsp;</p>",active,HIG,80004BC3-1615827719,highclere-castle,1,98,"2022-12-22 16:07:06"
1412,464,"The Wise Man","The Wise Man","<p>For the record, El Güegüense, pronounced "El-Wah-Wen-Say," was released in 2015 as the debut brand of Nick Melillo's Foundation Cigar Co. The name is based on one of Nicaragua's most culturally iconic folklore dramas and translates to "the wise man." The imagery on the box correlates to the masks used in the performance. This Nicaraguan puro has a Corojo '99 wrapper, Corojo '99 binder and fillers composed of Corojo '99 and Criollo '98 from Jalapa and Estelí. El Güegüense and its offshoot, The Wise Man Maduro (launched in 2017), are made at the TABSA factory in Nicaragua which is owned by Eduardo Fernández Pujals, the same man who owns the Casa Fernández brand and the large Nicaraguan tobacco operation, AGANORSA.</p>",active,THE,80004BC4-1615827852,the-wise-man,1,121,"2022-07-27 12:09:20"
1413,464,"The Tabernacle","The Tabernacle","<p>The Foundation Tabernacle is produced with either Connecticut Broadleaf or Havana seed Connecticut wrappers. Both editions are medium to full bodied cigars that have been highly rated.</p><p>Wrapper: Connecticut Broadleaf or Connecticut Habano&nbsp;<br>Binder: Mexican San Andrés<br>Filler: Honduras &amp; Nicaragua</p>",active,THET,80004BC5-1615828033,the-tabernacle,1,121,"2022-07-25 11:04:07"
1414,693,Hugs,Hugs,NULL,active,HUG,80004BD1-1616020127,hugs,1,59,"2023-07-02 18:38:59"
1415,659,Silverback,Silverback,NULL,inactive,SIL,80004BFE-1617387725,silverback,0,98,"2023-11-10 05:28:03"
1416,625,Protocol,Protocol,NULL,active,PROT,80004C2D-1619129896,protocol,1,98,"2023-01-06 12:25:58"
1417,693,"Tree Rolls","Tree Rolls",NULL,active,TRE,80004C4F-1619529022,tree-rolls,1,59,"2023-07-02 18:41:28"
1418,626,Blackbird,Blackbird,"<p>The Dominican based Blackbird Cigar Company was founded by a young Master Blender named Jonas Santana who made his bones at Tabacalera El Artista years ago. This relatively new small batch craft company produces seven editions ranging from mild to full bodied cigars utilizing a wide array of wrappers, fillers and binders appealing to a wide array of smokers.</p><p>&nbsp;</p>",active,BLAC,80004C88-1619721212,blackbird,1,98,"2022-12-20 15:50:24"
1419,640,"Point of Sale","Point of Sale",NULL,active,POI,80004CC7-1620339214,point-of-sale,1,106,"2022-08-23 17:27:26"
1420,467,"Nestor Miranda","Nestor Miranda","<p>Nestor and Mariana Miranda emigrated from Cuba in 1989 then settled in Florida and started the Miami Cigar company. SInce then, Nestor and his wife has become well known forces within the Industry. This brand which is his namesake cigar began production in 2009 and has grown to an array of sizes,styles and blends appealing to virtually all smokers tastes.</p>",active,NES,80004CEC-1620747700,nestor-miranda,1,106,"2023-01-04 16:40:40"
1421,439,Boneshaker,Boneshaker,NULL,active,BON,80004D78-1621541355,boneshaker,1,98,"2022-12-20 16:06:48"
1422,659,Flatbed,Flatbed,NULL,inactive,FLA,80004DA7-1622120567,flatbed,0,98,"2023-11-10 05:28:03"
1423,628,Aladino,Aladino,"<p>The Aladino line of cigars are rolled from tobaccos grown in the Jamastran Valley on the Eiroa family farms in Honduras from seeds that the company refers to as "authentic Corojo." This family of Master Blenders produces great cigars and Aladino has been a highly rated winner for more than five years. When the original blend scored a 92 in January of 2020 and placed in the top 25 cigars of the year, the brand’s popularity soared. All Aladino cigars are made at Julio Eiroa's Las Lomas factory, and are distributed by his son, Christian’s &nbsp;C.L.E. Cigar Company.</p>",active,ALA,80004DAA-1622120757,aladino,1,121,"2022-06-27 11:37:21"
1424,629,"Draw Doctor","Draw Doctor",NULL,active,DRA,80004DC4-1622168878,draw-doctor,1,98,"2022-12-17 13:16:41"
1425,630,Cigarmedics,Cigarmedics,"<p>How many times have you wondered what kind of shape that cigar you’re considering buying is? We know that many cigars may feel hard because they’re jam packed with tobacco. Using this device settles the case immediately. More importantly, this device will help you determine if humidity levels are equally dispersed throughout your own humidor.</p><p>The two prongs can be placed into the cigars foot even through the cello wrapper without damaging it and will give you a reading in seconds.</p><p>Rarely has something become available for so little money that can help virtually all cigar smokers so much. Add one to your order next time you buy some cigars!&nbsp;</p>",active,CIGAR,80004E9B-1626988287,cigarmedics,1,98,"2022-12-21 09:26:37"
1426,439,"Casa Blanca","Casa Blanca",NULL,active,CASAB,80004EC2-1627057198,casa-blanca,1,98,"2022-12-21 07:36:16"
1427,555,San'Doro,San'Doro,NULL,inactive,SAND,80004EC8-1627060504,sandoro,0,106,"2023-11-10 05:28:03"
1428,632,"Bahama Mama","Bahama Mama","<p>Bahama Mama cigars are Dominican made mild to medium bodied premium cigars that are lightly infused in four editions: Madagascar Vanilla, Freeport Rum, Bardstown Bourbon or Brazilian Coffee.</p>",active,BAH,80004F1F-1628544726,bahama-mama,1,121,"2022-07-20 13:53:30"
1429,703,"Black Works Studio","Black Works Studio","<p>Black Works Studio, which is part of the Black Label Trading Co was formed in 2015 &nbsp;as a small batch boutique cigar maker under the Oveja Negra Brands banner. All the company's cigars are &nbsp;manufactured at the Fábrica de Oveja Negra factory in Nicaragua.</p>",active,BLACKW,80004F85-1628872754,black-works-studio,1,59,"2023-07-02 18:37:07"
1430,637,"El Septimo","El Septimo","<p>With over 35 blends, El Septimo Cigars are meticulously hand-rolled with 100% selected long filler tobacco using the traditional Entubar Method, undergoing the strictest quality control assuring perfect construction . Their Oscuro wrappers are grown in a high-altitude proprietary process, giving cigars a silky texture with a rich, deep shade and flavorsome leaf. Collections differ on the blends of tobacco leaf, as well as the age of tobacco and amount of fillers used — ranging between seven and fifteen year aged tobacco and between three and five fillers being used. El Septimo Cigars are completely organic, with zero preservatives or chemicals added, and are free of nitrosamines, tars, and impurities.&nbsp;</p>",active,ELS,80004F9F-1629562322,el-septimo,1,121,"2022-12-30 10:15:41"
1431,636,Viaje,Viaje,NULL,active,VIA,80004FFA-1630687843,viaje,1,1,"2022-05-01 05:24:26"
1432,638,OCB,O.C.B.,NULL,active,OCB,80005005-1630765052,ocb,1,106,"2023-01-04 16:45:11"
1433,703,"Elie Bleu","Elie Bleu",NULL,active,ELI,8000500E-1631153019,elie-bleu,1,59,"2023-07-02 18:36:30"
1434,640,"House Handmade","House Handmade",NULL,active,HOU,80005069-1631636275,house-handmade,1,98,"2022-12-22 16:35:07"
1435,638,Swift,Swift,NULL,active,SWI,800050BB-1632422483,swift,1,98,"2023-01-04 13:04:53"
1436,609,"Rough Riders Sweets","Rough Riders Sweets",NULL,active,ROU,800050CF-1632511756,rough-riders-sweets,1,98,"2023-01-05 09:28:28"
1437,475,Cabanas,Cabanas,NULL,active,CAB,8000511F-1633098831,cabanas,1,98,"2022-12-20 16:42:11"
1438,641,Blanco,Blanco,NULL,active,BLAN,80005140-1634137960,blanco,1,98,"2022-12-20 15:57:21"
1439,439,"Aging Room Quattro","Aging Room Quattro",NULL,inactive,AGIN,80005217-1637420891,aging-room-quattro,0,98,"2023-11-10 05:28:03"
1440,659,Deleted,Deleted,NULL,inactive,DELE,80005218-1637421215,deleted,0,98,"2023-11-10 05:28:03"
1441,444,"Dunhill Brand","Dunhill Brand",NULL,inactive,DUNH,8000521F-1637437591,dunhill-brand,0,98,"2023-11-10 05:28:03"
1442,659,Glass,Glass,NULL,active,GLA,80005222-1637595498,glass,1,98,"2022-12-19 13:16:09"
1443,659,"Naked Vape","Naked Vape",NULL,inactive,NAKE,8000523F-1638032497,naked-vape,0,98,"2023-11-10 05:28:03"
1444,659,Sparrow,Sparrow,NULL,inactive,SPA,80005246-1638038343,sparrow,0,98,"2023-11-10 05:28:03"
1445,659,"Starbuzz Old","Starbuzz Old",NULL,inactive,STA,80005247-1638038394,starbuzz-old,0,98,"2023-11-10 05:28:03"
1446,659,Argelini,Argelini,NULL,inactive,ARG,800052CD-1639501692,argelini,0,98,"2023-11-10 05:28:03"
1447,659,"Jose Dominguez","Jose Dominguez",NULL,inactive,JOS,800052CE-1639514562,jose-dominguez,0,98,"2023-11-10 05:28:03"
1448,691,D'Ville,D'Ville,NULL,active,DVI,800052DF-1639683111,dville,1,59,"2023-07-02 18:25:38"
1449,691,"Cosa Nostra","Cosa Nostra",NULL,active,COS,800052E3-1639683486,cosa-nostra,1,98,"2023-08-04 15:17:33"
1450,463,"Grab & Go","Grab & Go",NULL,active,GRABG,800052F4-1639773493,grab-go,1,98,"2022-12-22 13:44:35"
1451,451,"Alec Bradley Discontinued","Alec Bradley Discontinued",NULL,inactive,ALE,80005336-1641657141,alec-bradley-discontinued,0,1,"2023-11-10 05:28:03"
1452,659,"Sea Vape","Sea Vape",NULL,inactive,SEA,80005343-1641827287,sea-vape,0,98,"2023-11-10 05:28:03"
1453,685,Stokers,Stokers,NULL,active,STOK,80005346-1641827565,stokers,1,98,"2023-05-11 11:20:58"
1454,645,"Stolen Throne","Stolen Throne","<p>Stolen Throne is a new Boutique cigar company that launched in 2019 owned by friends and co-workers, JR Cannon and Lee Marsh and is based out of Virginia. They have collaborated with Texas-based Master Blender Noel Rojas and produced their cigars at Rojas' Nicaraguan Aromas de Jalapa factory. Since then, it has become one of the industry’s leading up-and-coming brands achieving high ratings and accolades by many discerning reviewers.&nbsp;</p><p>&nbsp;</p>",active,STO,80005349-1641837077,stolen-throne,1,98,"2023-01-04 13:46:08"
1455,659,Ooze,Ooze,NULL,active,OOZ,80005359-1641922096,ooze,1,106,"2023-01-04 17:20:33"
1456,569,"300 Hands","300 Hands","<p>The 300 Hands edition is produced in collaboration with Master Blender A.J. Fernandez and the hugely successful Southern Draw cigar maker. Described by Robert Holt, Southern Draw founder, "The 300 Hands brand pays tribute to the tobacco stained hands that meticulously perform every step required to produce a Southern Draw cigar," These well made, medium bodied cigars are produced in packages of 10 cigars with Maduro and Habano wrappers.</p>",active,300,80005371-1642442068,300-hands,1,1,"2023-04-06 05:27:01"
1457,687,"Good Times","Good Times",NULL,active,"Good Times",8000538D-1643049678,good-times,1,63,"2023-07-01 13:51:43"
1458,670,Choward's,Choward's,NULL,active,CHO,800053AC-1643059454,chowards,1,98,"2022-12-17 13:54:37"
1459,647,"Casa Cuevas","Casa Cuevas",NULL,active,CASAC,800053DB-1643898359,casa-cuevas,1,147,"2023-01-09 16:31:21"
1460,649,"La Rosa de San Diego","La Rosa de San Diego",NULL,active,LARO,80005406-1644856876,la-rosa-de-san-diego,1,98,"2022-12-23 15:47:36"
1461,443,"National Brand","National Brand",NULL,active,NAT,8000544D-1645207720,national-brand,1,106,"2023-01-04 16:35:28"
1462,648,Reinado,Reinado,NULL,active,REI,8000544E-1645285726,reinado,1,98,"2022-12-17 13:49:54"
1463,443,Back2Back,Back2Back,NULL,active,BACK,80005457-1645461930,back2back,1,98,"2022-12-20 15:02:54"
1464,439,Harvester,Harvester,NULL,active,HAR,800054E4-1646328512,harvester,1,98,"2022-12-22 15:37:35"
